id,text,event_date,location,event,start_loc,end_loc,parent_road,cleaned_location,start_lat,start_lng,start_postal_code,start_pa_id,start_sz_id,start_rn_id,origin_lat,origin_lng,end100_a_lat,end100_a_lng,end100_b_lat,end100_b_lng,end_lat,end_lng,end_postal_code,end_pa_id,end_sz_id,end_rn_id,origin_rn_id,origin_pa_id,origin_sz_id,start_rn_id2,start_pa_id3,start_sz_id4,end_rn_id5,end_pa_id6,end_sz_id7,end100_a_rn_id,end100_a_pa_id,end100_a_sz_id,end100_b_rn_id,end100_b_pa_id,end100_b_sz_id
204,,5/10/2022,LAVENDER MRT,flash_flood,,,,,1.307507,103.862938,208699,22,117,8630,1.307461814,103.8629807,1.3079698,103.8635138,1.306847108,103.8623217,,,,0,0,0,8630,22,278,8630,22,278,,,,455,22,278,8630,22,278
205,,7/11/2022,BKE EXIT 8,flash_flood,,,,,1.416285,103.770721,738078,28,303,13147,1.416287794,103.7712811,1.415383454,103.7712875,1.417192146,103.7712766,,,,0,0,0,13147,28,303,13147,28,303,,,,13147,28,303,13147,28,303
206,,12/11/2022,TANAH MERAH MRT,flash_flood,,,,,1.327311,103.946452,465514,1,95,42851,1.327546245,103.9463625,1.3272412,103.9455529,1.32786848,103.9472021,,,,0,0,0,42851,1,157,42851,1,157,,,,42851,1,157,42851,1,157
207,,11/12/2022,BUANGKOK FLYOVER,flash_flood,,,,,1.37684,103.910119,533952,20,231,38268,1.37654218,103.9104596,1.375812069,103.909932,1.37716526,103.9111088,,,,0,0,0,38268,54,229,38268,54,229,,,,38268,54,229,38268,54,229
208,,30/3/2023,KRAMAT LANE,flash_flood,,,,,1.300979,103.842274,228750,45,79,5090,1.301476667,103.842412,1.3014583,103.8424817,1.301728768,103.8415491,,,,0,0,0,5090,45,79,5090,45,79,,,,6219,43,92,5090,45,79
209,,30/3/2023,CAVENAGH ROAD,flash_flood,,,,,1.308095,103.84214,229491,44,74,3438,1.308097862,103.8421373,1.307424438,103.8415435,1.308690046,103.8428163,,,,0,0,0,6052,44,58,3438,44,58,,,,6052,44,58,3438,44,58
210,,20/7/2023,42059 (BUS STOP),flash_flood,,,,,1.336445,103.782762,596288,6,153,20951,1.33635886,103.7827314,1.336636924,103.7818764,1.3361313,103.7833633,,,,0,0,0,20951,6,98,20951,6,98,,,,20951,6,98,20951,6,98
211,,28/11/2023,21229 (BUS STOP),flash_flood,,,,,1.342064,103.71602,648923,13,208,25318,1.342067698,103.7159621,1.3425859,103.7159924,1.341165335,103.7159571,,,,0,0,0,25318,13,193,25318,13,193,,,,25320,13,197,25318,13,193
212,,3/2/2024,DUNEARN ROAD,flash_flood,,,,,1.321188,103.825058,297753,25,150,10269,1.321204983,103.8250632,1.3212572,103.824893,1.321085,103.8254464,,,,0,0,0,10269,25,150,10269,25,150,,,,10268,25,150,6104,48,134
213,,14/10/2024,DUNEARN ROAD,flash_flood,,,,,1.321188,103.825058,297753,25,150,10269,1.321204983,103.8250632,1.3212572,103.824893,1.321085,103.8254464,,,,0,0,0,10269,25,150,10269,25,150,,,,10268,25,150,6104,48,134
214,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: TPE (Punggol West Flyover) [15:28 hours]",16/11/2024,TPE (Punggol West Flyover),flash_flood_risk,Tampines Expressway Punggol West Flyover,,,Tampines Expressway Punggol West Flyover,1.379707,103.915978,533760,54,229,39450,1.379647513,103.9160082,1.379202481,103.9152268,1.380054282,103.9168107,,,,0,0,0,39450,20,231,39450,20,231,,,,39450,20,231,39450,20,231
215,,29/12/2024,DUNEARN ROAD,flash_flood,,,,,1.321188,103.825058,297753,25,150,10269,1.321204983,103.8250632,1.3212572,103.824893,1.321085,103.8254464,,,,0,0,0,10269,25,150,10269,25,150,,,,10268,25,150,6104,48,134
216,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: PIE (towards Changi Airport) after TPE [07:40 hours]",19/3/2025,PIE (towards Changi Airport) after TPE,flash_flood_risk,Pan Island Expressway towards Changi Airport,Tampines Expressway,,Pan Island Expressway towards Changi Airport to Tampines Expressway,1.339305,103.974505,486769,8,298,42952,1.339304993,103.974505,,,,,1.3704809,103.9415043,519961,47,169,38723,42952,47,154,42952,47,154,38723,47,169,,,,,,
217,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Mountbatten Road / Jalan Seaview [14:45 hours]",19/3/2025,Mountbatten Road / Jalan Seaview,flash_flood_risk,Mountbatten Road,Jalan Seaview,,Mountbatten Road and Jalan Seaview,1.3028098,103.8996285,439970,39,72,3423,1.3028098,103.8996285,,,,,1.3008882,103.896421,438386,39,300,7880,3423,39,72,3423,39,72,2226,39,300,,,,,,
218,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: ECP (towards Changi Airport) after Bayshore Rd Exit [13:40 hours]",20/3/2025,ECP (towards Changi Airport) after Bayshore Rd Exit,flash_flood_risk,East Coast Parkway towards Changi Airport,Bayshore Road Slip,,East Coast Parkway towards Changi Airport to Bayshore Road Slip,1.338224,103.980555,819665,8,298,37427,1.338242608,103.9805125,,,,,1.312132,103.939068,469986,1,136,45531,37427,47,154,37427,47,154,45531,1,136,,,,,,
219,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Mountbatten Road/Jalan Seaview [13:50 hours]",20/3/2025,Mountbatten Road/Jalan Seaview,flash_flood_risk,Mountbatten Road,Jalan Seaview,,Mountbatten Road and Jalan Seaview,1.3028098,103.8996285,439970,39,72,3423,1.3028098,103.8996285,,,,,1.3008882,103.896421,438386,39,300,7880,3423,39,72,3423,39,72,2226,39,300,,,,,,
220,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: ECP (towards Changi Airport) at Tanah Merah Coast Road Entrance [10:20 hours]",20/3/2025,ECP (towards Changi Airport) at Tanah Merah Coast Road Entrance,flash_flood_risk,East Coast Parkway towards Changi Airport,Tanah Merah Coast Road Entrance,,East Coast Parkway towards Changi Airport to Tanah Merah Coast Road Entrance,1.338224,103.980555,819665,8,298,37427,1.338242608,103.9805125,,,,,1.318466,103.984457,498720,47,154,45289,37427,47,154,37427,47,154,45289,47,154,,,,,,
221,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Mountbatten Road/Jalan Seaview [01:31 hours]",22/3/2025,Mountbatten Road/Jalan Seaview,flash_flood_risk,Mountbatten Road,Jalan Seaview,,Mountbatten Road and Jalan Seaview,1.3028098,103.8996285,439970,39,72,3423,1.3028098,103.8996285,,,,,1.3008882,103.896421,438386,39,300,7880,3423,39,72,3423,39,72,2226,39,300,,,,,,
222,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Thomson Rd (Balestier Rd to Novena Rise) [00:37 hours]",23/3/2025,Thomson Rd (Balestier Rd to Novena Rise),flash_flood_risk,balestier Road,novena rise,Thomson Road,Thomson Road (balestier Road to novena rise),1.3265878,103.8430003,329900,25,175,26155,1.3265878,103.8430003,,,,,1.3242731,103.8429008,307516,25,175,26059,26155,29,96,26155,29,96,26059,25,140,,,,,,
223,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Lor Gambir
 [00:29 hours]",23/3/2025,Lor Gambir,flash_flood_risk,Lorong Gambir,,,Lorong Gambir,1.3461999,103.8744676,536652,21,201,32787,1.3461999,103.8744676,1.3461314,103.8748379,1.345903,103.8741313,,,,0,0,0,22572,21,201,22572,21,201,,,,22572,21,201,22571,21,201
224,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Puay Hee Ave (near Siak Kew Ave);
Siang Kuang Ave; [00:28 hours]",23/3/2025,"Puay Hee Ave (near Siak Kew Ave);
Siang Kuang Ave;",flash_flood_risk,Puay Hee Avenue near Siak Kew Avenue Siang Kuang Avenue,,,Puay Hee Avenue near Siak Kew Avenue Siang Kuang Avenue,1.366923,103.801292,678278,7,294,23594,1.3741884,103.8114183,1.3741884,103.8114183,1.375052226,103.8111528,,,,0,0,0,15317,7,294,15317,7,294,,,,15317,7,294,15317,7,294
225,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Macpherson Rd OD (Siang Kuang Ave) [00:33 hours]",23/3/2025,Macpherson Rd OD (Siang Kuang Ave),flash_flood_risk,Macpherson Road OD Siang Kuang Avenue,,,Macpherson Road OD Siang Kuang Avenue,1.329601,103.87201,347973,29,100,23808,1.329601372,103.8720099,1.329317666,103.8711568,1.329896049,103.8728593,,,,0,0,0,22390,29,100,22390,29,100,,,,22390,29,100,22390,29,100
226,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Junction of Toa Payoh Lor 1 and Toa Payoh Lor 2
 [00:23 hours]",23/3/2025,Junction of Toa Payoh Lor 1 and Toa Payoh Lor 2,flash_flood_risk,toa payoh Lorong 1,toa payoh Lorong 2,,toa payoh Lorong 1 and toa payoh Lorong 2,1.33961615,103.8533722,310001,29,194,36389,1.340002996,103.8536012,,,,,1.33252575,103.8473865,310157,29,96,13883,36389,29,194,36389,29,194,13883,29,96,,,,,,
227,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Langsat Rd (Everitt Rd North to Lor 106 Changi);
Lor 105 Changi; [00:20 hours]",23/3/2025,"Langsat Rd (Everitt Rd North to Lor 106 Changi);
Lor 105 Changi;",flash_flood_risk,everitt Road north,Lorong 106 changi,Langsat Road,Langsat Road (everitt Road north to Lorong 106 changi),1.3168363,103.9013344,419718,53,121,45584,1.316835994,103.901333,,,,,1.3171815,103.9032135,419974,53,121,43515,45584,53,121,45584,53,121,43515,53,121,,,,,,
228,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Marine Parade Ctrl;
Marine Parade Rd [00:15 hours]",23/3/2025,"Marine Parade Ctrl;
Marine Parade Rd",flash_flood_risk,Marine Parade Ctrl Marine Parade Road,,,Marine Parade Ctrl Marine Parade Road,1.301396,103.905945,449408,39,143,45672,1.3013762,103.9065952,1.3013762,103.9065952,1.301442,103.9066939,,,,0,0,0,45672,39,143,45672,39,143,,,,45672,39,143,45669,39,143
229,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: East Coast Rd [00:12 hours]",23/3/2025,East Coast Rd,flash_flood_risk,East Coast Road,,,East Coast Road,1.3065136,103.9057043,428877,39,72,44542,1.3065136,103.9057043,1.306001377,103.9049638,1.3065136,103.9057043,,,,0,0,0,44542,39,72,44542,39,72,,,,44542,39,72,44542,39,72
230,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Upp Paya Lebar Service Rd (Lim Teck Boo Rd to Rochdale Rd);
Jln Lokam (near Upp Paya Lebar Rd);
Thrift Dr (near Jln Usaha); [00:28 hours]",23/3/2025,"Upp Paya Lebar Service Rd (Lim Teck Boo Rd to Rochdale Rd);
Jln Lokam (near Upp Paya Lebar Rd);
Thrift Dr (near Jln Usaha);",flash_flood_risk,lim teck boo Road,rochdale Road,Upper Paya Lebar Service Road,Upper Paya Lebar Service Road (lim teck boo Road to rochdale Road),1.3422987,103.8844939,534878,11,202,33344,1.3422987,103.8844939,,,,,1.3433183,103.8835973,535823,11,202,18534,17903,11,202,17903,11,202,17911,11,202,,,,,,
231,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Jln Arif [18:35 hours]",5/4/2025,Jln Arif,flash_flood_risk,Jalan Arif,,,Jalan Arif,1.3683562,103.8828034,545114,11,162,19674,1.3683562,103.8828034,1.3683562,103.8828034,1.3680348,103.882736,,,,0,0,0,16927,11,162,16927,11,162,,,,16927,11,162,19674,11,162
232,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Junction of Toa Payoh Lor 1 and Toa Payoh Lor 2
 [14:11 hours]",13/4/2025,Junction of Toa Payoh Lor 1 and Toa Payoh Lor 2,flash_flood_risk,toa payoh Lorong 1,toa payoh Lorong 2,,toa payoh Lorong 1 and toa payoh Lorong 2,1.33961615,103.8533722,310001,29,194,36389,1.340002996,103.8536012,,,,,1.33252575,103.8473865,310157,29,96,13883,36389,29,194,36389,29,194,13883,29,96,,,,,,
233,Flash flood subsided at Yishun Ave 7. Issued 1430 hours.,13/4/2025,Yishun Ave 7,flood_subsided,Yishun Avenue 7,,,Yishun Avenue 7,1.4380871,103.8326446,760175,55,316,32992,1.4380871,103.8326446,1.4380871,103.8326446,1.437762805,103.8318058,,,,0,0,0,23248,55,320,23248,55,320,,,,23248,55,320,32992,55,320
234,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Jln Pokok Serunai [14:15 hours]",13/4/2025,Jln Pokok Serunai,flash_flood_risk,Jalan Pokok Serunai,,,Jalan Pokok Serunai,1.3143531,103.9363658,466433,1,136,44168,1.3143531,103.9363658,1.313468103,103.9365508,1.3144068,103.9363546,,,,0,0,0,44168,1,157,44168,1,157,,,,44168,1,157,43614,1,157
235,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Bt Timah Rd (Wilby Rd to Blackmore Dr) [14:15 hours]",13/4/2025,Bt Timah Rd (Wilby Rd to Blackmore Dr),flash_flood_risk,wilby Road,blackmore Drive,Bukit Timah Road,Bukit Timah Road (wilby Road to blackmore Drive),1.3302335,103.7876928,275982,6,98,16262,1.3302335,103.7876928,,,,,1.3356733,103.7836073,599987,6,98,23267,16262,6,98,16262,6,98,23267,6,98,,,,,,
236,"[FLASH FLOOD OCCURRED]  

Flash flood at KPE (Slip Rd to Buangkok East Drive). Please avoid the area. PUB officers have been deployed to render assistance. Issued 1405 hours.",13/4/2025,KPE (Slip Rd to Buangkok East Drive),flash_flood,slip Road,buangkok east drive,Kallang-Paya Lebar Expressway,Kallang-Paya Lebar Expressway (slip Road to buangkok east drive),1.385923,103.7570677,671634,5,247,23016,1.385887782,103.7570177,,,,,1.3739123,103.9113798,535191,54,229,38290,23016,5,247,23016,5,247,37811,54,229,,,,,,
237,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Lor Ong Lye (near Lor Lew Lian) [14:12 hours]",13/4/2025,Lor Ong Lye (near Lor Lew Lian),flash_flood_risk,Lorong Ong Lye near Lorong Lew Lian,,,Lorong Ong Lye near Lorong Lew Lian,1.366923,103.801292,678278,7,294,23594,1.3741884,103.8114183,1.3741884,103.8114183,1.375052226,103.8111528,,,,0,0,0,15317,7,294,15317,7,294,,,,15317,7,294,15317,7,294
238,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Eng Kong Pl (Greenridge Cres to Eng Kong Gdn) [14:11 hours]",13/4/2025,Eng Kong Pl (Greenridge Cres to Eng Kong Gdn),flash_flood_risk,greenridge Crescent,eng kong gdn,Eng Kong Place,Eng Kong Place (greenridge Crescent to eng kong gdn),1.3336062,103.7662483,598909,6,152,21125,1.3336062,103.7662483,,,,,1.33712705,103.7690427,596463,6,152,33677,21125,6,152,21125,6,152,33677,6,152,,,,,,
239,Flash flood subsided at KPE (Slip Rd to Buangkok East Drive). Issued 1500 hours.,13/4/2025,KPE (Slip Rd to Buangkok East Drive),flood_subsided,slip Road,buangkok east drive,Kallang-Paya Lebar Expressway,Kallang-Paya Lebar Expressway (slip Road to buangkok east drive),1.385923,103.7570677,671634,5,247,23016,1.385887782,103.7570177,,,,,1.3739123,103.9113798,535191,54,229,38290,23016,5,247,23016,5,247,37811,54,229,,,,,,
240,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Upp Paya Lebar Service Rd (Lim Teck Boo Rd to Rochdale Rd);
Jln Lokam (near Upp Paya Lebar Rd);
Thrift Dr (near Jln Usaha); [14:03 hours]",13/4/2025,"Upp Paya Lebar Service Rd (Lim Teck Boo Rd to Rochdale Rd);
Jln Lokam (near Upp Paya Lebar Rd);
Thrift Dr (near Jln Usaha);",flash_flood_risk,lim teck boo Road,rochdale Road,Upper Paya Lebar Service Road,Upper Paya Lebar Service Road (lim teck boo Road to rochdale Road),1.3422987,103.8844939,534878,11,202,33344,1.3422987,103.8844939,,,,,1.3433183,103.8835973,535823,11,202,18534,17903,11,202,17903,11,202,17911,11,202,,,,,,
241,"[FLASH FLOOD OCCURRED]  

Flash flood at Punggol Way (Slip Rd to TPE). Please avoid the area. PUB officers have been deployed to render assistance. Issued 1357 hours.",13/4/2025,Punggol Way (Slip Rd to TPE),flash_flood,slip Road,Tampines Expressway,Punggol Way,Punggol Way (slip Road to Tampines Expressway),1.385923,103.7570677,671634,5,247,23016,1.385887782,103.7570177,,,,,1.3704809,103.9415043,519961,47,169,38723,23016,5,247,23016,5,247,38723,47,169,,,,,,
242,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Yishun Avenue 7 [13:39 hours]",13/4/2025,Yishun Avenue 7,flash_flood_risk,Yishun Avenue 7,,,Yishun Avenue 7,1.4380871,103.8326446,760175,55,316,32992,1.4380871,103.8326446,1.4380871,103.8326446,1.437762805,103.8318058,,,,0,0,0,23248,55,320,23248,55,320,,,,23248,55,320,32992,55,320
243,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Junction of Yishun Ave 2 and Yishun Ave 5 [13:49 hours]",13/4/2025,Junction of Yishun Ave 2 and Yishun Ave 5,flash_flood_risk,yishun Avenue 2,yishun Avenue 5,,yishun Avenue 2 and yishun Avenue 5,1.4371108,103.8337382,760170,55,320,30729,1.4371108,103.8337382,,,,,1.4304259,103.8315094,760145,55,316,15461,30729,55,320,30729,55,320,15461,55,316,,,,,,
244,Flash flood subsided at Punggol Way (Slip Rd to TPE). Issued 1450 hours.,13/4/2025,Punggol Way (Slip Rd to TPE),flood_subsided,slip Road,Tampines Expressway,Punggol Way,Punggol Way (slip Road to Tampines Expressway),1.385923,103.7570677,671634,5,247,23016,1.385887782,103.7570177,,,,,1.3704809,103.9415043,519961,47,169,38723,23016,5,247,23016,5,247,38723,47,169,,,,,,
245,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: KPE(ECP) after Buangkok East Dr Exit [13:53 hours]",13/4/2025,KPE(ECP) after Buangkok East Dr Exit,flash_flood_risk,Kallang-Paya Lebar Expressway East Coast Parkway after Buangkok East Drive Slip,,,Kallang-Paya Lebar Expressway East Coast Parkway after Buangkok East Drive Slip,1.375612,103.91004,535191,54,229,38170,1.375612002,103.9100401,1.376445975,103.9097362,1.374746598,103.9098062,,,,0,0,0,38170,54,229,38170,54,229,,,,38170,54,229,38170,54,229
246,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: TPE Slip Rd towards Punggol Rd [13:56 hours]",13/4/2025,TPE Slip Rd towards Punggol Rd,flash_flood_risk,Tampines Expressway Slip Road,Punggol Road,,Tampines Expressway Slip Road to Punggol Road,1.366923,103.801292,678278,7,294,23594,1.3741884,103.8114183,,,,,1.4012946,103.9055736,821296,16,275,40885,15317,7,294,15317,7,294,40885,16,292,,,,,,
247,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: TPE (Punggol West Flyover) [13:51 hours]",13/4/2025,TPE (Punggol West Flyover),flash_flood_risk,Tampines Expressway Punggol West Flyover,,,Tampines Expressway Punggol West Flyover,1.379707,103.915978,533760,54,229,39450,1.379647513,103.9160082,1.379202481,103.9152268,1.380054282,103.9168107,,,,0,0,0,39450,20,231,39450,20,231,,,,39450,20,231,39450,20,231
248,"[FLASH FLOOD OCCURRED]  

Flash flood at Yishun Avenue 7. Please avoid the area. PUB officers have been deployed to render assistance. Issued 1350 hours.",13/4/2025,Yishun Avenue 7,flash_flood,Yishun Avenue 7,,,Yishun Avenue 7,1.4380871,103.8326446,760175,55,316,32992,1.4380871,103.8326446,1.4380871,103.8326446,1.437762805,103.8318058,,,,0,0,0,23248,55,320,23248,55,320,,,,23248,55,320,32992,55,320
249,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Yishun Ave 7 (near intersection of Yishun St 22) [16:28 hours]",15/4/2025,Yishun Ave 7 (near intersection of Yishun St 22),flash_flood_risk,Yishun Avenue 7 near intersection of Yishun Street 22,,,Yishun Avenue 7 near intersection of Yishun Street 22,1.366923,103.801292,678278,7,294,23594,1.3741884,103.8114183,1.3741884,103.8114183,1.375052226,103.8111528,,,,0,0,0,15317,7,294,15317,7,294,,,,15317,7,294,15317,7,294
250,"[FLASH FLOOD OCCURRED]  

Flash flood at Yishun Avenue 7 (near intersection of Yishun St 22). Please avoid the area. PUB officers have been deployed to render assistance. Issued 1635 hours.",15/4/2025,Yishun Avenue 7 (near intersection of Yishun St 22),flash_flood,Yishun Avenue 7 near intersection of Yishun Street 22,,,Yishun Avenue 7 near intersection of Yishun Street 22,1.366923,103.801292,678278,7,294,23594,1.3741884,103.8114183,1.3741884,103.8114183,1.375052226,103.8111528,,,,0,0,0,15317,7,294,15317,7,294,,,,15317,7,294,15317,7,294
251,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: TPE (Punggol West Flyover) [16:55 hours]",15/4/2025,TPE (Punggol West Flyover),flash_flood_risk,Tampines Expressway Punggol West Flyover,,,Tampines Expressway Punggol West Flyover,1.379707,103.915978,533760,54,229,39450,1.379647513,103.9160082,1.379202481,103.9152268,1.380054282,103.9168107,,,,0,0,0,39450,20,231,39450,20,231,,,,39450,20,231,39450,20,231
252,Flash flood subsided at Yishun Avenue 7 (near intersection of Yishun St 22). Issued 1655 hours.,15/4/2025,Yishun Avenue 7 (near intersection of Yishun St 22),flood_subsided,Yishun Avenue 7 near intersection of Yishun Street 22,,,Yishun Avenue 7 near intersection of Yishun Street 22,1.366923,103.801292,678278,7,294,23594,1.3741884,103.8114183,1.3741884,103.8114183,1.375052226,103.8111528,,,,0,0,0,15317,7,294,15317,7,294,,,,15317,7,294,15317,7,294
253,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Alexandra Rd (opp Alexis Condo) [17:19 hours]",20/4/2025,Alexandra Rd (opp Alexis Condo),flash_flood_risk,Alexandra Road opp Alexis Condo,,,Alexandra Road opp Alexis Condo,1.366923,103.801292,678278,7,294,23594,1.3741884,103.8114183,1.3741884,103.8114183,1.375052226,103.8111528,,,,0,0,0,15317,7,294,15317,7,294,,,,15317,7,294,15317,7,294
254,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Jln Pokok Serunai [17:19 hours]",20/4/2025,Jln Pokok Serunai,flash_flood_risk,Jalan Pokok Serunai,,,Jalan Pokok Serunai,1.3143531,103.9363658,466433,1,136,44168,1.3143531,103.9363658,1.313468103,103.9365508,1.3144068,103.9363546,,,,0,0,0,44168,1,157,44168,1,157,,,,44168,1,157,43614,1,157
255,"[FLASH FLOOD OCCURRED]  

Flash flood at Kings Rd (between Prince Rd and Lutheran Rd). Please avoid the area. PUB officers have been deployed to render assistance. Issued 17:05 hours.",20/4/2025,Kings Rd (between Prince Rd and Lutheran Rd),flash_flood,prince Road,lutheran Road,Kings Road,Kings Road (prince Road to lutheran Road),1.3209988,103.8095728,266748,6,148,1968,1.3209988,103.8095728,,,,,1.3220164,103.8098766,268070,6,148,20441,1968,6,133,1968,6,133,1966,6,133,,,,,,
256,Flash flood subsided at Bukit Timah Rd (between Clementi Rd and Blackmore Dr). Issued 1739 hours.,20/4/2025,Bukit Timah Rd (between Clementi Rd and Blackmore Dr),flood_subsided,clementi Road,blackmore Drive,Bukit Timah Road,Bukit Timah Road (clementi Road to blackmore Drive),1.3268641,103.7757811,599477,6,152,36537,1.3268641,103.7757811,,,,,1.3356733,103.7836073,599987,6,98,23267,36537,10,151,36537,10,151,23267,6,98,,,,,,
257,"[FLASH FLOOD OCCURRED]

Flash flood at Coronation Walk. Please avoid the area. PUB officers have been deployed to render assistance. Issued 1735 hours.",20/4/2025,Coronation Walk,flash_flood,Coronation Walk,,,Coronation Walk,1.3239188,103.8095468,269212,6,148,30847,1.3239188,103.8095468,1.3243465,103.8098373,1.323176147,103.809034,,,,0,0,0,20438,6,133,20438,6,133,,,,13985,6,148,20438,6,133
258,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Junction of Boon Lay Way and Corporation Rd [17:17 hours]",20/4/2025,Junction of Boon Lay Way and Corporation Rd,flash_flood_risk,boon lay way,corporation Road,,boon lay way and corporation Road,1.340203,103.7089227,642697,13,105,25822,1.340203,103.7089227,,,,,1.3308794,103.721094,619978,2,147,32257,23549,13,197,23549,13,197,32257,13,208,,,,,,
259,Flash flood subsided at junction of Stevens Road and Balmoral Road. Issued 1740 hours.,20/4/2025,junction of Stevens Road and Balmoral Road,flood_subsided,stevens road,balmoral road,,stevens road and balmoral road,1.3178998,103.8258621,257892,48,134,11388,1.3178998,103.8258621,,,,,1.3165606,103.8342843,259811,44,125,2919,11388,48,134,11388,48,134,2919,44,125,,,,,,
260,Flash flood subsided at Coronation Walk. Issued 1810 hours.,20/4/2025,Coronation Walk,flood_subsided,Coronation Walk,,,Coronation Walk,1.3239188,103.8095468,269212,6,148,30847,1.3239188,103.8095468,1.3243465,103.8098373,1.323176147,103.809034,,,,0,0,0,20438,6,133,20438,6,133,,,,13985,6,148,20438,6,133
261,Flash flood subsided at Kings Rd (between Prince Rd and Lutheran Rd). Issued 1820 hours.,20/4/2025,Kings Rd (between Prince Rd and Lutheran Rd),flood_subsided,prince Road,lutheran Road,Kings Road,Kings Road (prince Road to lutheran Road),1.3209988,103.8095728,266748,6,148,1968,1.3209988,103.8095728,,,,,1.3220164,103.8098766,268070,6,148,20441,1968,6,133,1968,6,133,1966,6,133,,,,,,
262,"[FLASH FLOOD OCCURRED]

Flash flood at Junction of Stevens Road and Balmoral Road. Please avoid the area. PUB officers have been deployed to render assistance. Issued 1720 hours.",20/4/2025,Junction of Stevens Road and Balmoral Road,flash_flood,stevens road,balmoral road,,stevens road and balmoral road,1.3178998,103.8258621,257892,48,134,11388,1.3178998,103.8258621,,,,,1.3165606,103.8342843,259811,44,125,2919,11388,48,134,11388,48,134,2919,44,125,,,,,,
263,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: KG Java Rd (Newton Circus to CTE) [17:15 hours]",20/4/2025,KG Java Rd (Newton Circus to CTE),flash_flood_risk,newton circus,Central Expressway,Kampong Java Road,Kampong Java Road (newton circus to Central Expressway),1.312812,103.8390316,228234,44,108,928,1.312881449,103.8390955,,,,,1.321741,103.856535,320095,22,174,14313,928,44,108,928,44,108,14313,22,174,,,,,,
264,"[Risk of Flash Floods]

Due to heavy rain, please avoid this location for the next 1 hour: Cambridge Rd;
Carlisle Rd; [17:12 hours]",20/4/2025,"Cambridge Rd;
Carlisle Rd;",flash_flood_risk,Cambridge Road Carlisle Road,,,Cambridge Road Carlisle Road,1.313642,103.848075,219606,22,129,3478,1.313642074,103.8480749,1.3139885,103.8485057,1.3132997,103.8476412,,,,0,0,0,3478,22,129,3478,22,129,,,,3474,22,129,3475,22,129
265,"[FLASH FLOOD OCCURRED]  

Flash flood at Bt Timah Rd (between Clementi Rd and Blackmore Dr). Please avoid the area. PUB officers have been deployed to render assistance. Issued 17:05 hours.",20/4/2025,Bt Timah Rd (between Clementi Rd and Blackmore Dr),flash_flood,clementi Road,blackmore Drive,Bukit Timah Road,Bukit Timah Road (clementi Road to blackmore Drive),1.3268641,103.7757811,599477,6,152,36537,1.3268641,103.7757811,,,,,1.3356733,103.7836073,599987,6,98,23267,36537,10,151,36537,10,151,23267,6,98,,,,,,
